,,,SOC,SEI,Power,T,,delta SEI
9714,36779,13185,32,1.56E-08,0.36842,23,,#VALUE!
9715,36779,13185,32,1.56E-08,0.47368,23,,#VALUE!
9716,36779,13185,32,1.56E-08,0.57895,23,,#VALUE!
9717,36779,13185,32,1.56E-08,0.68421,23,,#VALUE!
9718,36779,13185,32,1.56E-08,0.78947,23,,#VALUE!
9719,36779,13185,32,1.56E-08,0.89474,23,,#VALUE!
9720,36779,13185,32,1.56E-08,1,23,,#VALUE!
9721,36779,13185,32,1.67E-08,-1,23,,#VALUE!
9722,36779,13185,32,1.67E-08,-0.89474,23,,#VALUE!
9723,36779,13185,32,1.67E-08,-0.78947,23,,#VALUE!
9724,36779,13185,32,1.67E-08,-0.68421,23,,#VALUE!
9725,36779,13185,32,1.67E-08,-0.57895,23,,#VALUE!
9726,36779,13185,32,1.67E-08,-0.47368,23,,#VALUE!
9727,36779,13185,32,1.67E-08,-0.36842,23,,#VALUE!
9728,36779,13185,32,1.67E-08,-0.26316,23,,#VALUE!
9729,36779,13185,32,1.67E-08,-0.15789,23,,#VALUE!
9730,36779,13185,32,1.67E-08,-0.052632,23,,#VALUE!
9731,36779,13185,32,1.67E-08,0.052632,23,,#VALUE!
9732,36779,13185,32,1.67E-08,0.15789,23,,#VALUE!
9733,36779,13185,32,1.67E-08,0.26316,23,,#VALUE!
9734,36779,13185,32,1.67E-08,0.36842,23,,#VALUE!
9735,36779,13185,32,1.67E-08,0.47368,23,,#VALUE!
9736,36779,13185,32,1.67E-08,0.57895,23,,#VALUE!
9737,36779,13185,32,1.67E-08,0.68421,23,,#VALUE!
9738,36779,13185,32,1.67E-08,0.78947,23,,#VALUE!
9739,36779,13185,32,1.67E-08,0.89474,23,,#VALUE!
9740,36779,13185,32,1.67E-08,1,23,,#VALUE!
9741,36779,13185,32,1.78E-08,-1,23,,#VALUE!
9742,36779,13185,32,1.78E-08,-0.89474,23,,#VALUE!
9743,36779,13185,32,1.78E-08,-0.78947,23,,#VALUE!
9744,36779,13185,32,1.78E-08,-0.68421,23,,#VALUE!
9745,36779,13185,32,1.78E-08,-0.57895,23,,#VALUE!
9746,36779,13185,32,1.78E-08,-0.47368,23,,#VALUE!
9747,36779,13185,32,1.78E-08,-0.36842,23,,#VALUE!
9748,36779,13185,32,1.78E-08,-0.26316,23,,#VALUE!
9749,36779,13185,32,1.78E-08,-0.15789,23,,#VALUE!
9750,36779,13185,32,1.78E-08,-0.052632,23,,#VALUE!
9751,36779,13185,32,1.78E-08,0.052632,23,,#VALUE!
9752,36779,13185,32,1.78E-08,0.15789,23,,#VALUE!
9753,36779,13185,32,1.78E-08,0.26316,23,,#VALUE!
9754,36779,13185,32,1.78E-08,0.36842,23,,#VALUE!
9755,36779,13185,32,1.78E-08,0.47368,23,,#VALUE!
9756,36779,13185,32,1.78E-08,0.57895,23,,#VALUE!
9757,36779,13185,32,1.78E-08,0.68421,23,,#VALUE!
9758,36779,13185,32,1.78E-08,0.78947,23,,#VALUE!
9759,36779,13185,32,1.78E-08,0.89474,23,,#VALUE!
9760,36779,13185,32,1.78E-08,1,23,,#VALUE!
9761,36779,13185,32,1.89E-08,-1,23,,#VALUE!
9762,36779,13185,32,1.89E-08,-0.89474,23,,#VALUE!
9763,36779,13185,32,1.89E-08,-0.78947,23,,#VALUE!
9764,36779,13185,32,1.89E-08,-0.68421,23,,#VALUE!
9765,36779,13185,32,1.89E-08,-0.57895,23,,#VALUE!
9766,36779,13185,32,1.89E-08,-0.47368,23,,#VALUE!
9767,36779,13185,32,1.89E-08,-0.36842,23,,#VALUE!
9768,36779,13185,32,1.89E-08,-0.26316,23,,#VALUE!
9769,36779,13185,32,1.89E-08,-0.15789,23,,#VALUE!
9770,36779,13185,32,1.89E-08,-0.052632,23,,#VALUE!
9771,36779,13185,32,1.89E-08,0.052632,23,,#VALUE!
9772,36779,13185,32,1.89E-08,0.15789,23,,#VALUE!
9773,36779,13185,32,1.89E-08,0.26316,23,,#VALUE!
9774,36779,13185,32,1.89E-08,0.36842,23,,#VALUE!
9775,36779,13185,32,1.89E-08,0.47368,23,,#VALUE!
9776,36779,13185,32,1.89E-08,0.57895,23,,#VALUE!
9777,36779,13185,32,1.89E-08,0.68421,23,,#VALUE!
9778,36779,13185,32,1.89E-08,0.78947,23,,#VALUE!
9779,36779,13185,32,1.89E-08,0.89474,23,,#VALUE!
9780,36779,13185,32,1.89E-08,1,23,,#VALUE!
9781,36779,13185,32,2.00E-08,-1,23,,#VALUE!
9782,36779,13185,32,2.00E-08,-0.89474,23,,#VALUE!
9783,36779,13185,32,2.00E-08,-0.78947,23,,#VALUE!
9784,36779,13185,32,2.00E-08,-0.68421,23,,#VALUE!
9785,36779,13185,32,2.00E-08,-0.57895,23,,#VALUE!
9786,36779,13185,32,2.00E-08,-0.47368,23,,#VALUE!
9787,36779,13185,32,2.00E-08,-0.36842,23,,#VALUE!
9788,36779,13185,32,2.00E-08,-0.26316,23,,#VALUE!
9789,36779,13185,32,2.00E-08,-0.15789,23,,#VALUE!
9790,36779,13185,32,2.00E-08,-0.052632,23,,#VALUE!
9791,36779,13185,32,2.00E-08,0.052632,23,,#VALUE!
9792,36779,13185,32,2.00E-08,0.15789,23,,#VALUE!
9793,36779,13185,32,2.00E-08,0.26316,23,,#VALUE!
9794,36779,13185,32,2.00E-08,0.36842,23,,#VALUE!
9795,36779,13185,32,2.00E-08,0.47368,23,,#VALUE!
9796,36779,13185,32,2.00E-08,0.57895,23,,#VALUE!
9797,36779,13185,32,2.00E-08,0.68421,23,,#VALUE!
9798,36779,13185,32,2.00E-08,0.78947,23,,#VALUE!
9799,36779,13185,32,2.00E-08,0.89474,23,,#VALUE!
9800,36779,13185,32,2.00E-08,1,23,,#VALUE!
9801,37039,12935,31,1.00E-08,-1,23,,#VALUE!
9802,37039,12935,31,1.00E-08,-0.89474,23,,#VALUE!
9803,37039,12935,31,1.00E-08,-0.78947,23,,#VALUE!
9804,37039,12935,31,1.00E-08,-0.68421,23,,#VALUE!
9805,37039,12935,31,1.00E-08,-0.57895,23,,#VALUE!
9806,37039,12935,31,1.00E-08,-0.47368,23,,#VALUE!
9807,37039,12935,31,1.00E-08,-0.36842,23,,#VALUE!
9808,37039,12935,31,1.00E-08,-0.26316,23,,#VALUE!
9809,37039,12935,31,1.00E-08,-0.15789,23,,#VALUE!
9810,37039,12935,31,1.00E-08,-0.052632,23,,#VALUE!
9811,37039,12935,31,1.00E-08,0.052632,23,,#VALUE!
9812,37039,12935,31,1.00E-08,0.15789,23,,#VALUE!
9813,37039,12935,31,1.00E-08,0.26316,23,,#VALUE!
9814,37039,12935,31,1.00E-08,0.36842,23,,#VALUE!
9815,37039,12935,31,1.00E-08,0.47368,23,,#VALUE!
9816,37039,12935,31,1.00E-08,0.57895,23,,#VALUE!
9817,37039,12935,31,1.00E-08,0.68421,23,,#VALUE!
9818,37039,12935,31,1.00E-08,0.78947,23,,#VALUE!
9819,37039,12935,31,1.00E-08,0.89474,23,,#VALUE!
9820,37039,12935,31,1.00E-08,1,23,,#VALUE!
9821,37039,12935,31,1.11E-08,-1,23,,#VALUE!
9822,37039,12935,31,1.11E-08,-0.89474,23,,#VALUE!
9823,37039,12935,31,1.11E-08,-0.78947,23,,#VALUE!
9824,37039,12935,31,1.11E-08,-0.68421,23,,#VALUE!
9825,37039,12935,31,1.11E-08,-0.57895,23,,#VALUE!
9826,37039,12935,31,1.11E-08,-0.47368,23,,#VALUE!
9827,37039,12935,31,1.11E-08,-0.36842,23,,#VALUE!
9828,37039,12935,31,1.11E-08,-0.26316,23,,#VALUE!
9829,37039,12935,31,1.11E-08,-0.15789,23,,#VALUE!
9830,37039,12935,31,1.11E-08,-0.052632,23,,#VALUE!
9831,37039,12935,31,1.11E-08,0.052632,23,,#VALUE!
9832,37039,12935,31,1.11E-08,0.15789,23,,#VALUE!
9833,37039,12935,31,1.11E-08,0.26316,23,,#VALUE!
9834,37039,12935,31,1.11E-08,0.36842,23,,#VALUE!
9835,37039,12935,31,1.11E-08,0.47368,23,,#VALUE!
9836,37039,12935,31,1.11E-08,0.57895,23,,#VALUE!
9837,37039,12935,31,1.11E-08,0.68421,23,,#VALUE!
9838,37039,12935,31,1.11E-08,0.78947,23,,#VALUE!
9839,37039,12935,31,1.11E-08,0.89474,23,,#VALUE!
9840,37039,12935,31,1.11E-08,1,23,,#VALUE!
9841,37039,12935,31,1.22E-08,-1,23,,#VALUE!
9842,37039,12935,31,1.22E-08,-0.89474,23,,#VALUE!
9843,37039,12935,31,1.22E-08,-0.78947,23,,#VALUE!
9844,37039,12935,31,1.22E-08,-0.68421,23,,#VALUE!
9845,37039,12935,31,1.22E-08,-0.57895,23,,#VALUE!
9846,37039,12935,31,1.22E-08,-0.47368,23,,#VALUE!
9847,37039,12935,31,1.22E-08,-0.36842,23,,#VALUE!
9848,37039,12935,31,1.22E-08,-0.26316,23,,#VALUE!
9849,37039,12935,31,1.22E-08,-0.15789,23,,#VALUE!
9850,37039,12935,31,1.22E-08,-0.052632,23,,#VALUE!
9851,37039,12935,31,1.22E-08,0.052632,23,,#VALUE!
9852,37039,12935,31,1.22E-08,0.15789,23,,#VALUE!
9853,37039,12935,31,1.22E-08,0.26316,23,,#VALUE!
9854,37039,12935,31,1.22E-08,0.36842,23,,#VALUE!
9855,37039,12935,31,1.22E-08,0.47368,23,,#VALUE!
9856,37039,12935,31,1.22E-08,0.57895,23,,#VALUE!
9857,37039,12935,31,1.22E-08,0.68421,23,,#VALUE!
9858,37039,12935,31,1.22E-08,0.78947,23,,#VALUE!
9859,37039,12935,31,1.22E-08,0.89474,23,,#VALUE!
9860,37039,12935,31,1.22E-08,1,23,,#VALUE!
9861,37039,12935,31,1.33E-08,-1,23,,#VALUE!
9862,37039,12935,31,1.33E-08,-0.89474,23,,#VALUE!
9863,37039,12935,31,1.33E-08,-0.78947,23,,#VALUE!
9864,37039,12935,31,1.33E-08,-0.68421,23,,#VALUE!
9865,37039,12935,31,1.33E-08,-0.57895,23,,#VALUE!
9866,37039,12935,31,1.33E-08,-0.47368,23,,#VALUE!
9867,37039,12935,31,1.33E-08,-0.36842,23,,#VALUE!
9868,37039,12935,31,1.33E-08,-0.26316,23,,#VALUE!
9869,37039,12935,31,1.33E-08,-0.15789,23,,#VALUE!
9870,37039,12935,31,1.33E-08,-0.052632,23,,#VALUE!
9871,37039,12935,31,1.33E-08,0.052632,23,,#VALUE!
9872,37039,12935,31,1.33E-08,0.15789,23,,#VALUE!
9873,37039,12935,31,1.33E-08,0.26316,23,,#VALUE!
9874,37039,12935,31,1.33E-08,0.36842,23,,#VALUE!
9875,37039,12935,31,1.33E-08,0.47368,23,,#VALUE!
9876,37039,12935,31,1.33E-08,0.57895,23,,#VALUE!
9877,37039,12935,31,1.33E-08,0.68421,23,,#VALUE!
9878,37039,12935,31,1.33E-08,0.78947,23,,#VALUE!
9879,37039,12935,31,1.33E-08,0.89474,23,,#VALUE!
9880,37039,12935,31,1.33E-08,1,23,,#VALUE!
9881,37039,12935,31,1.44E-08,-1,23,,#VALUE!
9882,37039,12935,31,1.44E-08,-0.89474,23,,#VALUE!
9883,37039,12935,31,1.44E-08,-0.78947,23,,#VALUE!
9884,37039,12935,31,1.44E-08,-0.68421,23,,#VALUE!
9885,37039,12935,31,1.44E-08,-0.57895,23,,#VALUE!
9886,37039,12935,31,1.44E-08,-0.47368,23,,#VALUE!
9887,37039,12935,31,1.44E-08,-0.36842,23,,#VALUE!
9888,37039,12935,31,1.44E-08,-0.26316,23,,#VALUE!
9889,37039,12935,31,1.44E-08,-0.15789,23,,#VALUE!
9890,37039,12935,31,1.44E-08,-0.052632,23,,#VALUE!
9891,37039,12935,31,1.44E-08,0.052632,23,,#VALUE!
9892,37039,12935,31,1.44E-08,0.15789,23,,#VALUE!
9893,37039,12935,31,1.44E-08,0.26316,23,,#VALUE!
9894,37039,12935,31,1.44E-08,0.36842,23,,#VALUE!
9895,37039,12935,31,1.44E-08,0.47368,23,,#VALUE!
9896,37039,12935,31,1.44E-08,0.57895,23,,#VALUE!
9897,37039,12935,31,1.44E-08,0.68421,23,,#VALUE!
9898,37039,12935,31,1.44E-08,0.78947,23,,#VALUE!
9899,37039,12935,31,1.44E-08,0.89474,23,,#VALUE!
9900,37039,12935,31,1.44E-08,1,23,,#VALUE!
9901,37039,12935,31,1.56E-08,-1,23,,#VALUE!
9902,37039,12935,31,1.56E-08,-0.89474,23,,#VALUE!
9903,37039,12935,31,1.56E-08,-0.78947,23,,#VALUE!
9904,37039,12935,31,1.56E-08,-0.68421,23,,#VALUE!
9905,37039,12935,31,1.56E-08,-0.57895,23,,#VALUE!
9906,37039,12935,31,1.56E-08,-0.47368,23,,#VALUE!
9907,37039,12935,31,1.56E-08,-0.36842,23,,#VALUE!
9908,37039,12935,31,1.56E-08,-0.26316,23,,#VALUE!
9909,37039,12935,31,1.56E-08,-0.15789,23,,#VALUE!
9910,37039,12935,31,1.56E-08,-0.052632,23,,#VALUE!
9911,37039,12935,31,1.56E-08,0.052632,23,,#VALUE!
9912,37039,12935,31,1.56E-08,0.15789,23,,#VALUE!
9913,37039,12935,31,1.56E-08,0.26316,23,,#VALUE!
9914,37039,12935,31,1.56E-08,0.36842,23,,#VALUE!
9915,37039,12935,31,1.56E-08,0.47368,23,,#VALUE!
9916,37039,12935,31,1.56E-08,0.57895,23,,#VALUE!
9917,37039,12935,31,1.56E-08,0.68421,23,,#VALUE!
9918,37039,12935,31,1.56E-08,0.78947,23,,#VALUE!
9919,37039,12935,31,1.56E-08,0.89474,23,,#VALUE!
9920,37039,12935,31,1.56E-08,1,23,,#VALUE!
9921,37039,12935,31,1.67E-08,-1,23,,#VALUE!
9922,37039,12935,31,1.67E-08,-0.89474,23,,#VALUE!
9923,37039,12935,31,1.67E-08,-0.78947,23,,#VALUE!
9924,37039,12935,31,1.67E-08,-0.68421,23,,#VALUE!
9925,37039,12935,31,1.67E-08,-0.57895,23,,#VALUE!
9926,37039,12935,31,1.67E-08,-0.47368,23,,#VALUE!
9927,37039,12935,31,1.67E-08,-0.36842,23,,#VALUE!
9928,37039,12935,31,1.67E-08,-0.26316,23,,#VALUE!
9929,37039,12935,31,1.67E-08,-0.15789,23,,#VALUE!
9930,37039,12935,31,1.67E-08,-0.052632,23,,#VALUE!
9931,37039,12935,31,1.67E-08,0.052632,23,,#VALUE!
9932,37039,12935,31,1.67E-08,0.15789,23,,#VALUE!
9933,37039,12935,31,1.67E-08,0.26316,23,,#VALUE!
9934,37039,12935,31,1.67E-08,0.36842,23,,#VALUE!
9935,37039,12935,31,1.67E-08,0.47368,23,,#VALUE!
9936,37039,12935,31,1.67E-08,0.57895,23,,#VALUE!
9937,37039,12935,31,1.67E-08,0.68421,23,,#VALUE!
9938,37039,12935,31,1.67E-08,0.78947,23,,#VALUE!
9939,37039,12935,31,1.67E-08,0.89474,23,,#VALUE!
9940,37039,12935,31,1.67E-08,1,23,,#VALUE!
9941,37039,12935,31,1.78E-08,-1,23,,#VALUE!
9942,37039,12935,31,1.78E-08,-0.89474,23,,#VALUE!
9943,37039,12935,31,1.78E-08,-0.78947,23,,#VALUE!
9944,37039,12935,31,1.78E-08,-0.68421,23,,#VALUE!
9945,37039,12935,31,1.78E-08,-0.57895,23,,#VALUE!
9946,37039,12935,31,1.78E-08,-0.47368,23,,#VALUE!
9947,37039,12935,31,1.78E-08,-0.36842,23,,#VALUE!
9948,37039,12935,31,1.78E-08,-0.26316,23,,#VALUE!
9949,37039,12935,31,1.78E-08,-0.15789,23,,#VALUE!
9950,37039,12935,31,1.78E-08,-0.052632,23,,#VALUE!
9951,37039,12935,31,1.78E-08,0.052632,23,,#VALUE!
9952,37039,12935,31,1.78E-08,0.15789,23,,#VALUE!
9953,37039,12935,31,1.78E-08,0.26316,23,,#VALUE!
9954,37039,12935,31,1.78E-08,0.36842,23,,#VALUE!
9955,37039,12935,31,1.78E-08,0.47368,23,,#VALUE!
9956,37039,12935,31,1.78E-08,0.57895,23,,#VALUE!
9957,37039,12935,31,1.78E-08,0.68421,23,,#VALUE!
9958,37039,12935,31,1.78E-08,0.78947,23,,#VALUE!
9959,37039,12935,31,1.78E-08,0.89474,23,,#VALUE!
9960,37039,12935,31,1.78E-08,1,23,,#VALUE!
9961,37039,12935,31,1.89E-08,-1,23,,#VALUE!
9962,37039,12935,31,1.89E-08,-0.89474,23,,#VALUE!
9963,37039,12935,31,1.89E-08,-0.78947,23,,#VALUE!
9964,37039,12935,31,1.89E-08,-0.68421,23,,#VALUE!
9965,37039,12935,31,1.89E-08,-0.57895,23,,#VALUE!
9966,37039,12935,31,1.89E-08,-0.47368,23,,#VALUE!
9967,37039,12935,31,1.89E-08,-0.36842,23,,#VALUE!
9968,37039,12935,31,1.89E-08,-0.26316,23,,#VALUE!
9969,37039,12935,31,1.89E-08,-0.15789,23,,#VALUE!
9970,37039,12935,31,1.89E-08,-0.052632,23,,#VALUE!
9971,37039,12935,31,1.89E-08,0.052632,23,,#VALUE!
9972,37039,12935,31,1.89E-08,0.15789,23,,#VALUE!
9973,37039,12935,31,1.89E-08,0.26316,23,,#VALUE!
9974,37039,12935,31,1.89E-08,0.36842,23,,#VALUE!
9975,37039,12935,31,1.89E-08,0.47368,23,,#VALUE!
9976,37039,12935,31,1.89E-08,0.57895,23,,#VALUE!
9977,37039,12935,31,1.89E-08,0.68421,23,,#VALUE!
9978,37039,12935,31,1.89E-08,0.78947,23,,#VALUE!
9979,37039,12935,31,1.89E-08,0.89474,23,,#VALUE!
9980,37039,12935,31,1.89E-08,1,23,,#VALUE!
9981,37039,12935,31,2.00E-08,-1,23,,#VALUE!
9982,37039,12935,31,2.00E-08,-0.89474,23,,#VALUE!
9983,37039,12935,31,2.00E-08,-0.78947,23,,#VALUE!
9984,37039,12935,31,2.00E-08,-0.68421,23,,#VALUE!
9985,37039,12935,31,2.00E-08,-0.57895,23,,#VALUE!
9986,37039,12935,31,2.00E-08,-0.47368,23,,#VALUE!
9987,37039,12935,31,2.00E-08,-0.36842,23,,#VALUE!
9988,37039,12935,31,2.00E-08,-0.26316,23,,#VALUE!
9989,37039,12935,31,2.00E-08,-0.15789,23,,#VALUE!
9990,37039,12935,31,2.00E-08,-0.052632,23,,#VALUE!
9991,37039,12935,31,2.00E-08,0.052632,23,,#VALUE!
9992,37039,12935,31,2.00E-08,0.15789,23,,#VALUE!
9993,37039,12935,31,2.00E-08,0.26316,23,,#VALUE!
9994,37039,12935,31,2.00E-08,0.36842,23,,#VALUE!
9995,37039,12935,31,2.00E-08,0.47368,23,,#VALUE!
9996,37039,12935,31,2.00E-08,0.57895,23,,#VALUE!
9997,37039,12935,31,2.00E-08,0.68421,23,,#VALUE!
9998,37039,12935,31,2.00E-08,0.78947,23,,#VALUE!
9999,37039,12935,31,2.00E-08,0.89474,23,,#VALUE!
10000,37039,12935,31,2.00E-08,1,23,,#VALUE!
10001,37299,12686,30,1.00E-08,-1,23,,#VALUE!
10002,37299,12686,30,1.00E-08,-0.89474,23,,#VALUE!
10003,37299,12686,30,1.00E-08,-0.78947,23,,#VALUE!
10004,37299,12686,30,1.00E-08,-0.68421,23,,#VALUE!
10005,37299,12686,30,1.00E-08,-0.57895,23,,#VALUE!
10006,37299,12686,30,1.00E-08,-0.47368,23,,#VALUE!
10007,37299,12686,30,1.00E-08,-0.36842,23,,#VALUE!
10008,37299,12686,30,1.00E-08,-0.26316,23,,#VALUE!
10009,37299,12686,30,1.00E-08,-0.15789,23,,#VALUE!
10010,37299,12686,30,1.00E-08,-0.052632,23,,#VALUE!
10011,37299,12686,30,1.00E-08,0.052632,23,,#VALUE!
10012,37299,12686,30,1.00E-08,0.15789,23,,#VALUE!
10013,37299,12686,30,1.00E-08,0.26316,23,,#VALUE!
10014,37299,12686,30,1.00E-08,0.36842,23,,#VALUE!
10015,37299,12686,30,1.00E-08,0.47368,23,,#VALUE!
10016,37299,12686,30,1.00E-08,0.57895,23,,#VALUE!
10017,37299,12686,30,1.00E-08,0.68421,23,,#VALUE!
10018,37299,12686,30,1.00E-08,0.78947,23,,#VALUE!
10019,37299,12686,30,1.00E-08,0.89474,23,,#VALUE!
10020,37299,12686,30,1.00E-08,1,23,,#VALUE!
10021,37299,12686,30,1.11E-08,-1,23,,#VALUE!
10022,37299,12686,30,1.11E-08,-0.89474,23,,#VALUE!
10023,37299,12686,30,1.11E-08,-0.78947,23,,#VALUE!
10024,37299,12686,30,1.11E-08,-0.68421,23,,#VALUE!
10025,37299,12686,30,1.11E-08,-0.57895,23,,#VALUE!
10026,37299,12686,30,1.11E-08,-0.47368,23,,#VALUE!
10027,37299,12686,30,1.11E-08,-0.36842,23,,#VALUE!
10028,37299,12686,30,1.11E-08,-0.26316,23,,#VALUE!
10029,37299,12686,30,1.11E-08,-0.15789,23,,#VALUE!
10030,37299,12686,30,1.11E-08,-0.052632,23,,#VALUE!
10031,37299,12686,30,1.11E-08,0.052632,23,,#VALUE!
10032,37299,12686,30,1.11E-08,0.15789,23,,#VALUE!
10033,37299,12686,30,1.11E-08,0.26316,23,,#VALUE!
10034,37299,12686,30,1.11E-08,0.36842,23,,#VALUE!
10035,37299,12686,30,1.11E-08,0.47368,23,,#VALUE!
10036,37299,12686,30,1.11E-08,0.57895,23,,#VALUE!
10037,37299,12686,30,1.11E-08,0.68421,23,,#VALUE!
10038,37299,12686,30,1.11E-08,0.78947,23,,#VALUE!
10039,37299,12686,30,1.11E-08,0.89474,23,,#VALUE!
10040,37299,12686,30,1.11E-08,1,23,,#VALUE!
10041,37299,12686,30,1.22E-08,-1,23,,#VALUE!
10042,37299,12686,30,1.22E-08,-0.89474,23,,#VALUE!
10043,37299,12686,30,1.22E-08,-0.78947,23,,#VALUE!
10044,37299,12686,30,1.22E-08,-0.68421,23,,#VALUE!
10045,37299,12686,30,1.22E-08,-0.57895,23,,#VALUE!
10046,37299,12686,30,1.22E-08,-0.47368,23,,#VALUE!
10047,37299,12686,30,1.22E-08,-0.36842,23,,#VALUE!
10048,37299,12686,30,1.22E-08,-0.26316,23,,#VALUE!
10049,37299,12686,30,1.22E-08,-0.15789,23,,#VALUE!
10050,37299,12686,30,1.22E-08,-0.052632,23,,#VALUE!
10051,37299,12686,30,1.22E-08,0.052632,23,,#VALUE!
10052,37299,12686,30,1.22E-08,0.15789,23,,#VALUE!
10053,37299,12686,30,1.22E-08,0.26316,23,,#VALUE!
10054,37299,12686,30,1.22E-08,0.36842,23,,#VALUE!
10055,37299,12686,30,1.22E-08,0.47368,23,,#VALUE!
10056,37299,12686,30,1.22E-08,0.57895,23,,#VALUE!
10057,37299,12686,30,1.22E-08,0.68421,23,,#VALUE!
10058,37299,12686,30,1.22E-08,0.78947,23,,#VALUE!
10059,37299,12686,30,1.22E-08,0.89474,23,,#VALUE!
10060,37299,12686,30,1.22E-08,1,23,,#VALUE!
10061,37299,12686,30,1.33E-08,-1,23,,#VALUE!
10062,37299,12686,30,1.33E-08,-0.89474,23,,#VALUE!
10063,37299,12686,30,1.33E-08,-0.78947,23,,#VALUE!
10064,37299,12686,30,1.33E-08,-0.68421,23,,#VALUE!
10065,37299,12686,30,1.33E-08,-0.57895,23,,#VALUE!
10066,37299,12686,30,1.33E-08,-0.47368,23,,#VALUE!
10067,37299,12686,30,1.33E-08,-0.36842,23,,#VALUE!
10068,37299,12686,30,1.33E-08,-0.26316,23,,#VALUE!
10069,37299,12686,30,1.33E-08,-0.15789,23,,#VALUE!
10070,37299,12686,30,1.33E-08,-0.052632,23,,#VALUE!
10071,37299,12686,30,1.33E-08,0.052632,23,,#VALUE!
10072,37299,12686,30,1.33E-08,0.15789,23,,#VALUE!
10073,37299,12686,30,1.33E-08,0.26316,23,,#VALUE!
10074,37299,12686,30,1.33E-08,0.36842,23,,#VALUE!
10075,37299,12686,30,1.33E-08,0.47368,23,,#VALUE!
10076,37299,12686,30,1.33E-08,0.57895,23,,#VALUE!
10077,37299,12686,30,1.33E-08,0.68421,23,,#VALUE!
10078,37299,12686,30,1.33E-08,0.78947,23,,#VALUE!
10079,37299,12686,30,1.33E-08,0.89474,23,,#VALUE!
10080,37299,12686,30,1.33E-08,1,23,,#VALUE!
10081,37299,12686,30,1.44E-08,-1,23,,#VALUE!
10082,37299,12686,30,1.44E-08,-0.89474,23,,#VALUE!
10083,37299,12686,30,1.44E-08,-0.78947,23,,#VALUE!
10084,37299,12686,30,1.44E-08,-0.68421,23,,#VALUE!
10085,37299,12686,30,1.44E-08,-0.57895,23,,#VALUE!
10086,37299,12686,30,1.44E-08,-0.47368,23,,#VALUE!
10087,37299,12686,30,1.44E-08,-0.36842,23,,#VALUE!
10088,37299,12686,30,1.44E-08,-0.26316,23,,#VALUE!
10089,37299,12686,30,1.44E-08,-0.15789,23,,#VALUE!
10090,37299,12686,30,1.44E-08,-0.052632,23,,#VALUE!
10091,37299,12686,30,1.44E-08,0.052632,23,,#VALUE!
10092,37299,12686,30,1.44E-08,0.15789,23,,#VALUE!
10093,37299,12686,30,1.44E-08,0.26316,23,,#VALUE!
10094,37299,12686,30,1.44E-08,0.36842,23,,#VALUE!
10095,37299,12686,30,1.44E-08,0.47368,23,,#VALUE!
10096,37299,12686,30,1.44E-08,0.57895,23,,#VALUE!
10097,37299,12686,30,1.44E-08,0.68421,23,,#VALUE!
10098,37299,12686,30,1.44E-08,0.78947,23,,#VALUE!
10099,37299,12686,30,1.44E-08,0.89474,23,,#VALUE!
10100,37299,12686,30,1.44E-08,1,23,,#VALUE!
10101,37299,12686,30,1.56E-08,-1,23,,#VALUE!
10102,37299,12686,30,1.56E-08,-0.89474,23,,#VALUE!
10103,37299,12686,30,1.56E-08,-0.78947,23,,#VALUE!
10104,37299,12686,30,1.56E-08,-0.68421,23,,#VALUE!
10105,37299,12686,30,1.56E-08,-0.57895,23,,#VALUE!
10106,37299,12686,30,1.56E-08,-0.47368,23,,#VALUE!
10107,37299,12686,30,1.56E-08,-0.36842,23,,#VALUE!
10108,37299,12686,30,1.56E-08,-0.26316,23,,#VALUE!
10109,37299,12686,30,1.56E-08,-0.15789,23,,#VALUE!
10110,37299,12686,30,1.56E-08,-0.052632,23,,#VALUE!
10111,37299,12686,30,1.56E-08,0.052632,23,,#VALUE!
10112,37299,12686,30,1.56E-08,0.15789,23,,#VALUE!
10113,37299,12686,30,1.56E-08,0.26316,23,,#VALUE!
10114,37299,12686,30,1.56E-08,0.36842,23,,#VALUE!
10115,37299,12686,30,1.56E-08,0.47368,23,,#VALUE!
10116,37299,12686,30,1.56E-08,0.57895,23,,#VALUE!
10117,37299,12686,30,1.56E-08,0.68421,23,,#VALUE!
10118,37299,12686,30,1.56E-08,0.78947,23,,#VALUE!
10119,37299,12686,30,1.56E-08,0.89474,23,,#VALUE!
10120,37299,12686,30,1.56E-08,1,23,,#VALUE!
10121,37299,12686,30,1.67E-08,-1,23,,#VALUE!
10122,37299,12686,30,1.67E-08,-0.89474,23,,#VALUE!
10123,37299,12686,30,1.67E-08,-0.78947,23,,#VALUE!
10124,37299,12686,30,1.67E-08,-0.68421,23,,#VALUE!
10125,37299,12686,30,1.67E-08,-0.57895,23,,#VALUE!
10126,37299,12686,30,1.67E-08,-0.47368,23,,#VALUE!
10127,37299,12686,30,1.67E-08,-0.36842,23,,#VALUE!
10128,37299,12686,30,1.67E-08,-0.26316,23,,#VALUE!
10129,37299,12686,30,1.67E-08,-0.15789,23,,#VALUE!
10130,37299,12686,30,1.67E-08,-0.052632,23,,#VALUE!
10131,37299,12686,30,1.67E-08,0.052632,23,,#VALUE!
10132,37299,12686,30,1.67E-08,0.15789,23,,#VALUE!
10133,37299,12686,30,1.67E-08,0.26316,23,,#VALUE!
10134,37299,12686,30,1.67E-08,0.36842,23,,#VALUE!
